,filepath,label,ProductType_AdultMilk,ProductType_BabyMilkPowder,ProductType_Babyfood,ProductType_BeehoonVermicelliMeesua,ProductType_BiscuitsCrackersCookies,ProductType_Book,ProductType_BreakfastCerealsCornflakes,ProductType_CannedPacketCreamersSweet,ProductType_CerealBeveragePowder,ProductType_ChilliSauce,ProductType_Coffee,ProductType_CornChip,ProductType_FlavoredMilk,ProductType_Flour,ProductType_FruitJuice,ProductType_HoneyOtherSpreads,ProductType_InstantMeals,ProductType_InstantNoodles,ProductType_Kaya,ProductType_MaternalMilkPowder,ProductType_MiloPowder,ProductType_NutellaChocolate,ProductType_Nuts,ProductType_Oil,ProductType_OtherBakingNeeds,ProductType_OtherDriedFood,ProductType_OtherNoodles,ProductType_OtherSauceDressingSoupbasePaste,ProductType_Pasta,ProductType_Peanutbutter,ProductType_PotatoSticks,ProductType_PotatochipsKeropok,ProductType_RiceBrownOthers,ProductType_RolledOatsInstantOatmeal,ProductType_Salt,ProductType_Sardines,ProductType_SoftDrinks,ProductType_Sugar,ProductType_SweetsChocolatesOthers,ProductType_TeaPowderLeaves,ProductType_WetWiper,Weight_1-99g,Weight_100-199g,Weight_1000-1999g,Weight_200-299g,Weight_300-399g,Weight_3000-3999g,Weight_400-499g,Weight_500-599g,Weight_600-699g,Weight_700-799g,Weight_800-899g,Weight_900-999g,HalalStatus_Halal,HalalStatus_NonHalal,HealthStatus_Healthy,HealthStatus_NonHealthy,img_type
1828,IMG_6943_jpeg.rf.7b4cd0cd5cc06cfb6aebf759bc718aa4.jpg,Flour_1000-1999g_NonHalal_NonHealthy,-1.2975965,-3.2924685,-3.4219236,-0.55950695,-2.7388642,-2.9020042,-3.823322,-4.2771497,-3.0086284,-6.438816,-2.8492975,-5.6194487,-3.043025,8.92362,-6.4980555,-5.8981543,-4.0214286,-4.00714,-5.8902383,-2.5647933,-3.1356943,-4.173587,-1.1422224,-4.4032354,2.3728192,-2.6619384,-0.7234643,-2.6832454,-2.6921327,-3.1471708,-6.464995,-2.2665346,-4.3008456,-0.74284655,-2.7335587,-4.943373,-6.8889923,1.9895632,-1.1542711,-3.3076553,-5.304174,-1.4865069,-0.76522535,8.971902,-3.898467,-4.8407326,-0.75268215,-2.8224385,-2.7078688,-1.5282807,-4.7739167,-0.13851596,0.46987504,-3.557372,3.9600742,-5.242798,3.9106956,existing
1829,IMG_7016_jpeg.rf.21eaea7db1f4d74786dc9b4acb1ecece.jpg,SweetsChocolatesOthers_100-199g_NonHalal_NonHealthy,-4.2033463,-3.7435098,-0.46001285,-1.8275079,0.4291147,-4.5490766,-5.504163,-4.962971,-3.7206824,-4.1940956,-1.078349,-4.17295,-4.1699877,-2.715931,-4.6451545,-3.0744653,-1.8780166,-1.4067129,-3.535493,-2.512642,-3.8007784,-3.7753668,-0.53894955,-5.5754323,-1.199183,-1.1910706,-0.9459606,-1.7593231,-1.5254012,-3.133342,-4.8600965,-1.9333912,-3.0433228,-3.754337,-2.363336,-2.7050643,-5.3265615,-0.5867106,7.5011945,-1.01219,-3.3688712,-0.3429827,5.1206837,-3.376946,0.5814542,-2.6491518,-3.074009,-2.0055194,-0.9052749,-3.4757245,-3.4113472,-2.7895186,-2.4396427,-3.888013,4.1214466,-5.315683,5.0936394,existing
1830,IMG_3281_jpeg.rf.99be4df3d646a4197726bb5183648272.jpg,BeehoonVermicelliMeesua_400-499g_NonHalal_NonHealthy,-4.499926,-4.1647844,-3.8676643,7.6440167,0.26191297,-4.7368355,-2.1538968,-2.483613,-4.7058983,-3.7780817,-3.6270978,-3.186738,-5.401833,-1.9461002,-5.4478555,-3.144199,-2.7907572,0.2810673,-2.4227684,-3.0239227,-1.9344654,-2.9339612,-3.362652,-3.2981808,-1.0241659,-3.7387576,0.9959292,-2.8084917,1.4949954,-2.8933976,-4.666568,-2.9146457,-3.6453164,-4.0433536,-2.805074,-2.85093,-5.1873307,-2.0596094,-0.59770495,-3.1691713,-3.2256072,-1.5918192,-1.63478,-2.9653263,1.3956559,-2.03982,-3.2465065,6.6928153,-1.2094849,-2.6826625,-4.641344,-2.2641666,-3.7730305,-3.1932693,2.8873112,-4.86616,4.5342975,existing
1831,IMG_5340_jpeg.rf.505a63bbdb692b803cab14f4494771a6.jpg,BiscuitsCrackersCookies_100-199g_Halal_NonHealthy,-3.4072342,-2.954001,-2.7812176,-3.034875,6.0614862,-5.1982417,-3.343992,-3.7334924,-3.1438127,-2.5823228,-2.9941394,-5.161191,-4.1300287,-4.054808,-3.2641509,-2.6795964,0.17345113,-0.2484687,-3.386632,-3.1875942,-4.909192,-4.47462,0.7670847,-1.1229752,-3.6345983,-3.589458,-0.51978534,-2.9818988,-0.1908923,-2.7829242,-3.8182836,-3.1655555,-3.819073,-2.1627715,-3.5048757,-2.337313,-4.9255867,-3.9809902,-2.9144568,-0.9415356,-4.0495815,-2.1146762,5.74101,-3.4030094,-0.44319627,0.8174049,-5.388303,-0.41434622,-1.9641411,-0.99687994,-2.9021678,-2.5497885,-4.2422867,3.748484,-3.7743678,-5.606156,5.3167505,existing
1832,WIN_20231207_11_27_04_Pro.jpg,RiceBrownOthers_700-799g_NonHalal_Healthy,-2.878912,-1.2372715,-1.5435683,-0.7427329,-1.2427557,-2.5922117,-3.1326694,-3.9166005,0.46763894,-3.2731721,-1.420121,-2.8790984,-0.72211945,-2.6611128,-1.6874491,-3.6826706,-3.2025251,-3.8853898,-1.3616085,-2.2962837,-0.85099345,-2.7753391,-1.8376571,-4.329448,-3.024945,-1.931768,-1.0267761,-3.0386684,-0.55641425,-2.9104679,-2.5991576,-2.4063933,4.8393893,-0.23439646,-3.9695373,-4.347748,-0.75104946,-3.2248483,-0.38988033,-2.4528396,-3.4183047,-0.9153625,-0.27506873,-2.2927332,0.25290325,-1.0860671,-3.7570777,-0.7878321,-2.526449,-2.919741,4.9561343,-1.9140089,-1.6699425,-2.2964113,2.3921688,2.3385503,-2.610311,existing
1833,20231222_0133.jpg,OtherDriedFood_100-199g_NonHalal_NonHealthy,-2.2489574,-3.418907,-1.8062166,-0.917915,-0.0028923275,-2.9337618,-4.3769455,-4.4927273,-3.6758318,-3.1470754,-1.1585721,-2.7371283,-2.0610526,-1.602457,-1.5281844,-2.6693544,-1.9742996,-1.04991,-2.7312202,-2.579457,-2.4280527,-3.0764682,-0.92827797,-3.2739508,-2.0690944,7.199826,-1.4916658,-1.6076945,-0.83321226,-3.2128284,-3.2834523,-2.1246119,-1.7937871,-2.8169296,-1.4691385,-2.988968,-3.0663052,-1.443805,0.6412745,-1.6355879,-1.4847689,-0.99539906,6.397327,-1.3598534,-0.5685091,-2.6970148,-2.3012698,-1.8711053,-0.7460155,-2.5821567,-1.1019802,-2.2501454,-2.8496797,-4.1018796,3.752974,-3.6457858,3.0342607,existing
1834,IMG_2336_JPG.rf.2b4cb9ba128a431c2670c407e0a9c251.jpg,BeehoonVermicelliMeesua_400-499g_Halal_NonHealthy,-3.233821,-2.972925,-3.2456784,8.555709,0.2474554,-4.8982925,-0.83241796,-1.2200458,-3.7645867,-2.2861466,-2.95492,-4.162092,-4.2177773,-2.8473577,-4.5761313,-2.171917,-1.2931556,-0.7456086,-1.2371094,-3.567659,-2.7854865,-4.0656986,-3.510038,-0.49721208,-2.4152746,-4.752905,0.6622548,-2.5581746,-0.8408,-2.9619007,-3.5230591,-2.9588668,-2.9706674,-3.2626557,-2.2282994,-2.8306334,-4.323314,-3.690992,-2.4444697,-2.6053464,-3.6258976,-0.5442993,-1.834818,-3.541267,0.012716081,-0.39283282,-4.5942926,6.1483145,-0.1842378,-2.028928,-3.9201694,-2.3909843,-3.1791985,3.1755316,-3.6596904,-4.3303323,4.0998745,existing
1835,IMG_20230428_115024_jpg.rf.7c4fe19f4c1e0f37318d86640865901b.jpg,BreakfastCerealsCornflakes_400-499g_Halal_Healthy,-2.2941687,-0.4175812,-3.135395,0.3369172,-2.8082206,-2.4971247,3.2816896,-2.0397706,-0.9116612,-2.402202,-1.756505,-4.5378327,-1.7123815,-2.9592443,-4.776549,-2.4318244,-1.6270621,0.22809942,-2.4442346,-1.5072305,-0.93311256,-3.511482,-1.4082927,-1.9673373,-1.2867538,-4.6167665,0.5591898,-3.7467973,-0.39656687,-2.5333574,-3.8038514,-2.0756824,-1.8188872,-0.24226172,-2.6311917,-3.4246929,-3.2628057,-3.3855064,-4.8112483,-1.1994689,-3.8751996,-2.0183847,-1.293371,-1.1823676,-3.2155943,-0.20744368,-4.6149836,6.432322,-0.7546501,-0.94907135,-2.3585913,-1.7788239,-1.2859093,1.8774405,-2.030538,2.2059236,-2.1218758,existing
1836,output_frame_0323.png,BiscuitsCrackersCookies_100-199g_NonHalal_NonHealthy,-3.1097372,-3.0899491,-1.0706353,-1.8642355,7.3301015,-3.3285768,-3.8926601,-4.0189323,-2.7880287,-2.9721682,-2.1468651,-1.7160587,-3.417329,-3.2280293,-3.2571368,-2.4379745,-0.9940166,-0.47996682,-2.0915842,-2.0927901,-3.1864681,-2.993044,-0.23770683,-3.6658921,-2.5685382,-0.38723847,-1.5272825,-2.0986845,-0.9417836,-3.2755115,-2.75526,-1.4573554,-2.046251,-2.2244265,-3.3927476,-1.4046859,-4.354273,-2.8111815,-0.5856259,-0.9515502,-1.6089674,-0.3009177,6.791282,-3.2215605,0.82788664,-1.8927053,-3.6991363,-0.6348402,-1.5864627,-2.5624368,-2.9402404,-2.5811899,-3.4694443,-3.303029,3.2092838,-4.06635,3.7293208,existing
1837,output_frame_0290.png,BiscuitsCrackersCookies_100-199g_NonHalal_NonHealthy,-3.8368847,-3.8939886,-1.2311124,-2.0797083,7.61523,-3.8828692,-4.4643283,-4.3309712,-3.173086,-3.4359074,-3.109689,-2.211359,-3.9349203,-3.7885067,-3.9910555,-2.4109464,-1.0164877,-0.42746246,-1.4971619,-2.6827745,-3.5012777,-3.1178553,-0.33739096,-4.0901933,-2.6425078,-0.22772484,-1.8928199,-2.63983,-1.0556582,-3.6316316,-3.0745006,-1.6212516,-1.819412,-2.920481,-3.6729507,-1.219668,-5.259937,-3.1776724,-0.7499746,-1.2313393,-1.8709395,-0.5339341,7.9339237,-3.8566096,-0.40389487,-2.1193686,-4.325055,0.4219517,-1.3696338,-3.1379428,-3.5801506,-3.3212025,-4.1625867,-3.9079058,3.763417,-4.870482,4.471536,existing
1838,IMG_9836_JPG.rf.a73706dd2bfc5f847d4cb81a079074b5.jpg,OtherNoodles_500-599g_NonHalal_NonHealthy,-3.628645,-3.6542993,-4.069075,-1.4413058,-0.13619028,-3.7977178,-3.03473,-3.850424,-1.4320669,-3.5518463,-3.8693929,-4.1037326,-4.2074494,-1.8515714,-3.7646182,-2.6365185,-2.284253,-1.533344,-4.104832,-3.7808366,-2.3117468,-2.458842,-1.0725192,-2.752715,-1.4980009,-4.3683434,7.7071533,-0.5002047,-1.2291377,-2.8723202,-4.2441916,-2.0506647,-3.4240358,0.07772968,-0.13400821,-3.9636977,-5.168023,-3.4893146,-1.1057979,-3.0252078,-3.381224,-2.265765,-0.731242,-2.023731,-2.6747882,0.034637116,-4.9010067,0.29974574,5.807151,-1.4192492,-1.2185075,-3.2615793,-2.4953349,-2.4032052,2.362733,-3.260064,3.2383564,existing
1839,Crackers_100-199g_0311_NonHalal_8_png.rf.9c5ec4017b770a338af9494d8eca8264.jpg,BiscuitsCrackersCookies_100-199g_NonHalal_NonHealthy,-2.8205814,-2.7435925,-1.8047472,-1.9519895,9.255666,-4.095604,-3.8606257,-4.207146,-2.4438186,-2.7636507,-2.2031844,-2.024289,-3.419429,-2.8691547,-3.3118656,-2.3044488,-0.9930186,-1.7958903,-3.3085692,-1.1448829,-3.4584382,-2.8209927,-0.55964553,-4.0436344,-2.210676,-2.355709,-2.0401795,-2.2739232,-2.1638284,-2.545078,-3.0368426,-1.9718899,-3.5420158,-2.2796152,-4.0162745,1.0473014,-4.7397265,-2.5346088,-0.51142263,-0.6804191,-2.7481909,0.37857005,5.7355947,-3.0583317,-0.3760536,0.02159138,-3.8780806,-1.5999177,-2.5324728,-2.3961442,-3.7457056,-1.0004245,-3.566003,-1.9301783,2.1411781,-4.103732,3.7101202,existing
1840,IMG_5381_jpeg.rf.929452a1c4d226cdf5140080f184af94.jpg,BiscuitsCrackersCookies_100-199g_Halal_NonHealthy,-3.6139736,-1.9109544,-1.4833454,-2.5366673,7.091466,-4.9516516,-3.177626,-3.683586,-2.8085911,-2.6175828,-1.9207208,-4.453052,-3.166184,-4.0153894,-3.972699,-2.0883079,1.6899348,-1.2587097,-2.2655761,-2.684405,-3.98012,-4.422886,-0.16203274,-3.2472527,-3.5193264,-3.045069,-1.7392594,-3.5399537,-2.9735866,-2.8489466,-3.7359083,-2.8644438,-3.2254305,-1.964167,-4.2075133,-0.90092695,-4.2574534,-3.6778975,-2.393725,-0.4742312,-3.740553,-2.582391,9.33913,-3.951663,-0.32996508,-1.5441501,-5.052334,0.25016978,-2.8591573,-2.4113526,-3.0030713,-2.330474,-3.7871034,2.9966595,-3.036939,-3.295826,2.8159447,existing
1841,IMG_1094_JPG.rf.930c2c58dbbf0e440bf9b2fcfab0dca1.jpg,Pasta_400-499g_NonHalal_NonHealthy,-4.1409445,-2.8333063,-3.561173,-0.028416717,-1.9001391,-3.1398454,-2.7182248,-3.1719854,-5.504093,-3.8807518,-4.067532,-3.159528,-5.0405526,-3.3102684,-4.9539876,-3.2638144,-0.73416257,4.0654073,-2.5387216,-1.6789516,-3.073135,-3.5381763,-3.66251,-3.5182095,-2.6809778,-2.8079648,1.7335637,-2.8440564,7.2029567,-2.4770522,-4.5801115,-2.9770627,-2.9795492,-3.5970137,-4.3113937,-3.8794699,-4.7899714,-1.5950686,-0.088387094,-2.9778037,-2.2967799,-2.2985384,1.1433986,-3.6387904,2.176343,-1.9153084,-3.617224,4.7175903,-1.7873323,-1.9846408,-3.4539099,-3.4513412,-2.7301128,-3.8493395,3.592563,-4.8724637,4.531005,existing
1842,output_frame_0180.png,Pasta_500-599g_NonHalal_NonHealthy,-3.6508281,-2.9936066,-3.440599,-1.808852,0.2545391,0.13877854,-3.9160285,-3.8050332,-3.6345994,-2.6515937,-3.224551,6.7797174,-4.2339506,-3.6633081,-4.191757,-0.84072906,-4.3950753,-3.3805525,-3.1298654,-1.2434809,-3.2917938,-2.295653,-3.2752984,-3.438719,-3.5905128,-2.1352575,-1.8813643,-1.4446069,4.7212377,-1.8727251,-0.68887943,-1.4809223,-1.0898751,-1.1427218,-2.3009217,-2.2976637,-3.5026622,-2.4215596,-1.1212888,-2.4961333,1.2635942,4.8292227,0.036601834,-3.7254295,-1.8320159,-1.015571,-3.0419369,-0.013056521,3.006603,-2.813682,-3.2883723,-3.3521414,-3.457876,-3.8330305,3.6987195,-3.8528168,3.1952193,existing
1843,Crackers_300-399g_0311_Halal_2_png.rf.5c5723590dc7588801236d6e538cfc3b.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,-2.8650687,-0.45372233,-0.35951635,-1.2562591,6.7718396,-5.389712,-3.244232,-3.161866,-0.28785077,-1.735634,-2.930475,-4.4269385,-3.9574125,-3.7439055,-2.3808122,-3.87835,-3.1039257,-2.8679576,-3.935906,-0.9329875,-4.6235347,-3.0885537,-1.119389,-1.3875717,-2.1956275,-5.5993466,-2.2615082,-1.5984261,-2.2793915,-1.5466884,-3.1195374,-2.8400304,-3.150679,-2.2622783,-3.9892676,-0.67210716,-4.3545446,-3.8770926,-2.0018892,-2.4412644,-4.8571863,0.1687552,-2.300015,-3.8776758,-0.25251865,5.705377,-5.4156713,-1.4116135,-2.1246903,-0.74487203,-2.5510523,-0.7735094,-2.8142235,3.2596235,-3.4842207,-3.7595882,3.262288,existing
1844,IMG_0076_jpeg.rf.5d46945b585d4f519ecf0a92a9d7013e.jpg,PotatochipsKeropok_1-99g_NonHalal_NonHealthy,-1.9685463,-3.060092,-0.30935633,-0.91694796,0.72209054,-2.0142522,-3.9792764,-4.598606,-3.1080282,-3.5229375,-3.2770283,-2.5084052,-3.7067792,-3.98781,-4.991176,-2.1181448,-3.16159,-0.53719026,-2.266591,-0.76486665,-3.6781876,-3.9077208,-0.11903421,-4.41407,-2.6987936,-3.2632265,-1.3841066,-1.1357429,-2.6439445,-3.4780574,-2.1749656,6.9612045,-3.3967607,-4.170803,-2.3991573,-3.5891976,-5.350425,-3.775303,0.27210915,-0.3723251,-4.0037594,8.753351,-0.07004569,-3.8796542,-1.360992,-1.8959054,-4.078683,-1.0976447,-1.4976876,-2.4779103,-3.3543665,-2.3126934,-4.4052005,-2.6666253,2.4660473,-4.82562,3.9333773,existing
1845,IMG_0383_jpeg.rf.c4ef72ed00eb479bad486edef0dee4da.jpg,Babyfood_100-199g_NonHalal_NonHealthy,-2.1173608,-2.814827,6.844052,-0.08782076,-0.9275456,-4.460399,-5.1969852,-4.3043003,-3.110797,-3.8068793,-3.0521014,-4.096535,-2.593813,-1.2940499,-5.4251714,-3.4407945,-0.70234287,-1.063146,-3.2775092,-2.6105413,-3.2847826,-3.2847688,-0.7533923,-5.3292546,-2.1995504,-2.5594487,-2.2485974,-1.488847,-2.690991,-4.351343,-4.081206,-2.1684484,-3.1436274,-3.5671191,-4.01354,-0.63312334,-5.805117,-3.8204846,1.1569653,-2.1630847,-2.771137,-0.9442724,7.622961,-2.0451305,-0.22676334,-2.2959661,-4.853341,-3.3610537,-1.4003416,-3.5780249,-3.7065766,-2.1074061,-2.1405244,-3.9073935,3.3942883,-4.441675,3.5056589,existing
1846,IMG_5650-1-_jpeg.rf.1c8b33a65e5bdf0c170977be6218d2fc.jpg,InstantNoodles_400-499g_Halal_NonHealthy,-1.8971424,-2.5633788,-2.790259,-0.07851731,0.22714877,-2.950592,-0.8358878,-1.3812587,-4.0021076,-3.3235164,-2.5723846,-5.188429,-3.8630774,-3.2196546,-4.220775,-3.0479589,0.6829132,9.015301,-1.4859201,-2.111513,-3.1788995,-4.5335355,-3.030422,-2.3680177,-1.8326703,-4.8282967,-0.39746124,-3.5296082,-0.7423956,-2.0756624,-3.3056316,-2.1753445,-2.6428761,-1.910506,-3.4982738,-2.6468053,-5.4964037,-1.7843418,-1.705506,-2.2958882,-3.3504674,-0.9673757,0.22916496,-2.1308477,-0.09868431,-2.512668,-4.3644366,6.751637,-2.6624494,-1.4374812,-3.6574266,-2.2497535,-1.5383319,2.7625759,-3.0913787,-4.439958,4.305235,existing
1847,IMG_5584_jpeg.rf.3b33b5a7e3422e1c7a444890c3c34bd0.jpg,BiscuitsCrackersCookies_400-499g_Halal_NonHealthy,-3.129794,-2.2690601,-2.8623934,1.0711328,7.75471,-4.8673944,-2.3336415,-2.3218799,-4.5670958,-3.2189345,-3.4970746,-4.6138077,-4.273783,-4.4064317,-4.083426,-2.8204112,-1.1097723,1.098668,-1.6064674,-2.1002915,-4.0665255,-4.8134656,-2.8924952,-1.9835197,-2.863704,-5.083708,-1.762124,-4.173074,-1.0698469,-1.9771489,-3.1583378,-3.199973,-2.4968204,-3.3477585,-3.458013,-1.3174922,-5.620415,-2.5829206,-2.2392738,-1.942234,-3.7331588,0.55253476,0.3924655,-4.1846476,-1.1407173,-0.8412666,-4.9193344,7.248201,-2.4773457,-2.914272,-3.8009129,-2.662328,-3.5688574,3.308908,-3.58241,-5.6245823,5.1446853,existing
1848,IMG_6911_jpeg.rf.ad4726f9460641c62a1bb9c901b46a81.jpg,OtherBakingNeeds_1000-1999g_NonHalal_NonHealthy,-3.12261,-3.4921138,-4.009664,0.02772463,-3.246136,-3.687992,-2.803863,-2.613719,-2.412843,-4.7493687,-1.0135406,-5.4810076,-3.337707,2.7039995,-5.598894,-3.8731685,-4.519691,-4.5392756,-4.0991955,-2.4219875,-1.8184311,-1.8785001,-0.66887665,-2.9654272,5.869301,-3.3158903,1.0319108,-1.1459974,-1.675763,-2.3529487,-5.3426776,-1.8822982,-3.4649312,-2.264588,-2.9679313,-4.6890793,-5.710432,-1.1785078,-0.5587754,-2.7937584,-5.3533807,-0.57245094,-3.1178727,4.6280456,-2.8082733,-1.8018225,-2.3041868,-0.49028385,-2.0366745,-0.3809139,-4.331673,-2.8466232,0.4514248,-3.137243,2.9354892,-3.9895809,3.258162,existing
1849,IMG_5361_jpeg.rf.fd107de8dbd3ca84bfd86e55df1c4526.jpg,BiscuitsCrackersCookies_100-199g_Halal_NonHealthy,-2.9236197,-2.2373676,-1.8961543,-2.031084,7.8282866,-4.693406,-2.8811684,-4.0198054,-1.8022667,-2.777721,-2.278013,-4.073102,-3.2684267,-3.5178182,-3.0887036,-3.1183596,0.84747237,-0.75129116,-3.1477501,-1.2510365,-4.1300054,-4.7855644,-0.3981363,-2.809093,-2.9225109,-3.442896,-1.4146763,-3.8678296,-2.537425,-3.1770253,-3.4629881,-2.517998,-2.9880798,-1.8627541,-3.3373184,-1.4779238,-4.59738,-3.4634748,-2.285226,-0.09866861,-3.690627,-1.224493,6.623588,-3.2036839,-1.1418176,-0.08898866,-4.6677284,-0.25027835,-2.7779055,-1.3246198,-2.8101344,-1.5086459,-3.5400512,3.7247665,-3.5860412,-4.012535,3.6387765,existing
1850,20231222_0879.jpg,Pasta_500-599g_Halal_NonHealthy,-2.668342,-2.5836055,-2.0314646,-1.2846944,-1.8467058,-3.089792,-2.9038506,-2.5121324,-2.3110769,-2.0349133,-2.6519294,-2.53737,-3.234028,-3.2544339,-1.4243364,-2.3226943,-2.7224622,-2.7499166,-0.63285273,-2.5869994,-4.3513346,-4.0947323,-2.813598,-0.2421963,-3.031989,-1.5161945,-1.6208923,-1.3165016,7.169291,-2.4593325,-2.2561781,-3.0958338,-0.8207327,-1.5909864,0.4253353,-3.5442305,-0.9494869,-2.5798094,-1.767382,-3.1634817,-1.8840296,-1.1528552,-1.3115765,-2.6671183,0.21471077,-1.5546056,-2.963791,0.9436398,5.8321366,-1.2001601,-1.076626,-4.3301835,-2.6794918,2.324359,-2.7414124,-3.7150836,2.4473984,existing
1851,IMG_6429_jpeg.rf.51722c35b02c7d8ad4150f9f95b98346.jpg,Coffee_100-199g_Halal_NonHealthy,-2.7717001,-1.3392991,-0.30879205,-3.4174976,-1.2909092,-6.1395526,-2.9484208,-3.9909098,-1.3584577,-2.7114515,8.272841,-6.3092117,-1.8981317,-3.1264157,-4.0445657,-1.7852544,-1.1814277,-2.6184452,-3.301631,-2.6692781,-3.3464453,-5.0205197,-2.0620375,-5.3798456,-2.254692,-2.304006,-2.9600832,-1.4133596,-4.7964168,-3.2464125,-4.9195466,-4.9165215,-3.109525,-1.7154143,-3.9483178,-3.297897,-2.8883011,-2.671939,-1.3491905,0.038885817,-5.226211,-2.1154032,5.953898,-2.7020638,0.36014777,-3.7932377,-5.842461,-0.8360326,-3.5523148,-1.7769754,-0.8508029,-2.1461995,-2.5789478,3.3934133,-3.8868823,-1.3757511,0.68978333,existing
1852,IMG_1015_JPG.rf.e4bd67c7c72b8673a22c6bcc88066459.jpg,Pasta_200-299g_NonHalal_NonHealthy,-3.7719996,-3.0727193,-2.781968,0.782373,-0.118266836,-3.5169923,-4.1341233,-4.028595,-4.377618,-3.5315976,-2.5563965,-2.9949932,-5.5912256,-3.5751383,-4.9963617,-3.8068857,-2.1138432,2.1398172,-3.90613,-1.9695774,-4.378668,-3.3498797,-3.3039417,-3.3055222,-4.1879654,-2.6833963,2.2197018,-1.1578426,6.7782464,-2.8365772,-4.956096,-1.0481095,-4.3204684,-3.7190044,-4.195904,-4.9336243,-3.4359252,-3.3182082,-1.6912156,-3.3876684,-3.044255,-1.5611523,-0.05651761,-3.8982356,6.973388,-0.46179605,-3.9115853,-0.8916988,-2.0575504,-1.5355158,-3.3632498,-2.3778355,-4.275084,-4.648284,4.251786,-4.4906344,3.7846725,existing
1853,2023_8_11_12_21_42_161046_png.rf.99a99f8dd4dbf9a70a4629a3491c7400.jpg,Oil_1000-1999g_Halal_NonHealthy,-0.055156164,-2.1545668,-2.4981909,-2.793446,-3.6262763,-5.0130033,-2.6816347,-0.5640798,-3.4379995,-0.5094374,-2.599506,-6.8283696,-0.009341561,-2.215674,-5.239674,1.1276146,-2.5967922,-3.729159,-1.2521262,-5.6451674,-4.2567234,-2.6784477,-3.3768902,7.026468,-2.0264165,-4.0905976,-3.030863,-0.53576416,-2.5952399,-0.11485492,-4.010692,-4.0191865,-3.7501497,-2.6908379,-2.2016997,-5.556733,-5.3654866,-2.4359734,-6.2836213,-1.576696,-5.177487,-1.379242,-1.5022639,5.518279,-3.719684,-0.27175874,-5.5984755,-0.5128958,1.1223086,-1.4307187,-2.481417,-4.340552,-2.9921205,4.453578,-4.3730497,-4.28432,3.127578,existing
1854,2023_10_25_11_49_47_931528.jpg,BabyMilkPowder_400-499g_Halal_NonHealthy,-1.0720232,5.8354335,-0.84769905,-2.8085945,-0.7876607,-4.7304935,-1.1551765,-0.6769616,-3.9582548,-2.9662566,-1.9743524,-5.5312424,-3.3852615,-4.1426463,-4.3199067,-2.4309268,-2.5705774,-0.7504381,-2.0932474,0.5714821,-2.83387,-4.207719,-3.9694521,-3.2608662,-1.9189553,-6.4596486,-2.607864,-4.6837983,-1.8562438,-0.67752165,-3.4153821,-4.1592917,-2.3447537,-3.0500329,-5.951859,-0.84843445,-4.8617134,-1.9803207,-2.8854725,-2.0768578,-6.0001097,-1.6762402,-2.3087778,-3.4393241,-1.4269404,-2.412131,-5.613572,8.266984,-4.1276245,-1.9104272,-2.0856147,0.8646744,-0.4221669,3.0223336,-3.68577,-2.1766655,2.0040348,existing
1855,IMG_20230428_123659_jpg.rf.5e1b6c4caabe48cf36003cb4184ff380.jpg,Sugar_400-499g_NonHalal_NonHealthy,-5.202536,-3.181769,-4.9442873,-2.3239708,-0.041279268,-2.5574033,-3.8866615,-2.7000687,-5.0692673,-4.2059007,-0.4007737,-3.6801903,-5.081571,-1.6910897,-5.040098,-2.0203333,-3.6915753,-1.7812155,-3.5961308,-2.6995301,-4.174575,-3.525595,-2.039538,-3.4860275,-0.9789883,-2.3828712,-1.6808791,-1.9800735,0.3508982,0.56302565,-4.341301,-2.7877448,-3.1854274,-3.54493,-2.0591528,-2.9540565,-5.9724903,8.293006,-0.5742046,-1.8431458,-4.0637074,-2.056336,-1.5662946,-1.4861131,-1.3793949,-2.3158367,2.4949555,4.9632354,-2.293744,-3.9273612,-3.738477,-1.5245163,-3.610449,-3.0110114,2.6184509,-5.9286423,5.0997133,existing
1856,IMG_6515_jpeg.rf.c3c761a44718c3f5572c1305f1e1ce6e.jpg,HoneyOtherSpreads_1-99g_NonHalal_NonHealthy,-3.0692744,-2.4174461,-2.0106778,-3.1519358,0.083808094,-2.91894,-3.9012856,-3.2660139,-3.8952692,-1.0173415,-1.6861942,-0.56708,-2.4631028,-5.0070233,-4.447852,8.018571,-3.185178,-2.514073,0.25846818,-2.580925,-2.7694328,-0.3930657,-2.2951996,-3.361519,-2.6440015,-3.9129953,-4.216237,-0.032036543,-2.1875374,-0.4848466,-1.1661414,-1.3698955,-1.1350937,-3.3143966,-3.3713636,-1.1525823,-4.905447,-3.7784412,-0.2568273,-0.7317443,-3.3246062,5.423443,1.2579224,-3.727106,-2.1473901,-0.24121949,-4.904893,0.6973396,-0.9549781,-3.9425943,-3.1535165,-3.6823578,-3.2628586,-2.3242693,1.5945269,-3.6305213,3.1752615,existing
