Filename,CorrectTotalLabel,ProductType_AdultMilk,ProductType_BabyMilkPowder,ProductType_Babyfood,ProductType_BeehoonVermicelliMeesua,ProductType_BiscuitsCrackersCookies,ProductType_Book,ProductType_BreakfastCerealsCornflakes,ProductType_CannedPacketCreamersSweet,ProductType_CerealBeveragePowder,ProductType_ChilliSauce,ProductType_Coffee,ProductType_CornChip,ProductType_FlavoredMilk,ProductType_Flour,ProductType_FruitJuice,ProductType_HoneyOtherSpreads,ProductType_InstantMeals,ProductType_InstantNoodles,ProductType_Kaya,ProductType_MaternalMilkPowder,ProductType_MiloPowder,ProductType_NutellaChocolate,ProductType_Nuts,ProductType_Oil,ProductType_OtherBakingNeeds,ProductType_OtherDriedFood,ProductType_OtherNoodles,ProductType_OtherSauceDressingSoupbasePaste,ProductType_Pasta,ProductType_Peanutbutter,ProductType_PotatoSticks,ProductType_PotatochipsKeropok,ProductType_RiceBrownOthers,ProductType_RolledOatsInstantOatmeal,ProductType_Salt,ProductType_Sardines,ProductType_SoftDrinks,ProductType_Sugar,ProductType_SweetsChocolatesOthers,ProductType_TeaPowderLeaves,ProductType_WetWiper,Weight_1-99g,Weight_100-199g,Weight_1000-1999g,Weight_200-299g,Weight_300-399g,Weight_3000-3999g,Weight_400-499g,Weight_500-599g,Weight_600-699g,Weight_700-799g,Weight_800-899g,Weight_900-999g,HalalStatus_Halal,HalalStatus_NonHalal,HealthStatus_Healthy,HealthStatus_NonHealthy
2023_10_25_11_48_15_526773.jpg,MaternalMilkPowder_400-499g_NonHalal_Healthy,3.2386556,4.1095963,0.29620025,-2.5830667,-0.31108952,-0.6367117,-3.2494078,-3.592596,-1.8744929,-3.2871716,-2.1135416,-2.9092765,-1.2999885,-1.3658669,-4.0065603,-2.4182124,-1.3162415,-0.003264308,-3.1328409,7.4351273,-1.8767554,-2.4392009,-2.0333936,-1.9921528,-0.009384144,-2.8318288,-1.1043956,-1.158591,-0.14949718,-1.6357682,-2.5684328,-2.075795,-1.1462724,-2.9440293,-1.4658575,-2.4471722,-3.1495655,-2.4893255,-1.9064817,-3.5511894,-3.1358888,0.35348755,-2.6219325,-0.40249446,-1.6458287,-0.3467068,-2.054214,2.8093145,-1.7234433,1.0556735,-1.6210068,1.1952205,-3.2629619,-1.0005009,2.1377437,-0.40017235,0.48996004
2023_10_25_12_8_11_460440.jpg,BabyMilkPowder_800-899g_Halal_NonHealthy,0.28825983,8.559572,-1.6220065,-1.7355485,-0.79517174,-3.4818726,-2.1843925,-3.9787693,-1.8414094,-1.4954355,-3.7494147,-3.9201462,-0.28438795,-1.4353199,-3.9423952,-0.8369107,-1.7186689,-0.30866277,-1.6753888,1.2699256,-3.1655436,-2.3610635,-2.650257,-0.0039452016,-1.6374159,-5.2955313,-0.66343904,-1.7491937,-0.16543639,-3.0631866,-1.8203996,-3.5750144,-3.4701214,-1.1541628,-2.8319683,-2.3708916,-4.5875535,-1.9445593,-3.3642573,-4.165372,-2.338048,-2.2420151,-2.7767677,-2.5061202,2.4053156,-1.0676936,-5.3053102,0.016459458,-1.0599673,-0.40167537,-1.6712496,5.5545845,-0.6145259,4.4012985,-2.8882153,-2.2696807,1.6341486
4261699431617_.pic.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,-2.1124735,-1.0884573,-1.6173818,-2.615987,6.8458567,-3.799554,-2.4496725,-4.329698,-1.0039215,-4.2528086,0.5257087,-4.289142,-0.72704417,-1.8044157,-1.1525291,-2.132306,-0.21600625,-2.315159,-1.0418872,-1.1364456,-2.754967,-1.4110556,-2.6766987,-3.0243979,0.21824163,-3.0003607,-1.6417557,2.180728,-1.1360042,-1.4367114,-4.0642323,-1.0332739,-3.5927372,-3.5584383,-2.6307278,-1.5588932,-5.137943,-1.233601,1.0138223,-1.4664121,-3.2997441,-3.179913,-1.250703,-2.6604252,6.4897537,0.09435648,-0.7999891,-2.8748584,1.3862427,0.7158241,-3.7585917,-1.4390833,-3.5850544,-1.3541421,3.3725615,-4.5677905,1.7366651
20231222_0845.jpg,Pasta_500-599g_Halal_NonHealthy,-1.4779916,-0.02213256,-2.7452207,-0.82045805,-0.9532404,-2.1678486,-2.7543528,-3.0805225,-0.9793435,-4.2284555,-1.2985432,-4.4509945,-2.4143765,-2.3563542,0.2865887,-2.0861416,-1.8828199,-0.8790419,-2.6313872,-2.0705602,-1.8030726,-2.9647,-0.8414867,-1.2855983,-3.0107625,0.99632424,0.5869494,2.4396408,6.0940857,-3.3237758,-3.2919822,-2.785236,-4.166157,-1.087866,2.1392899,-3.519434,0.35884786,-3.4015212,0.2264579,-1.6544778,-2.8934088,-1.6834664,-0.23835827,-2.6860151,0.49247763,-2.1214118,-2.6702843,-0.29848886,6.266574,-1.0516133,-0.36621663,-2.1735516,-2.7391262,0.9333348,-0.6962809,-3.141983,1.7497134
2023_8_11_12_2_1_277871_png.rf.375f41adf032630bc18d6d5cb11b2509.jpg,OtherBakingNeeds_1000-1999g_Halal_NonHealthy,1.6767694,-0.8711175,-1.0832229,-3.8245962,-0.684193,-1.1057435,-0.42804745,-2.843647,-2.0130231,-3.5031903,-0.9066916,-3.0716262,-0.3341921,-1.9363393,-3.002799,-0.15018392,-1.6787611,-1.2688382,-4.7132664,-2.8659105,-4.2743435,-3.8325207,-2.134371,1.7461972,8.575983,-2.6447453,-0.93409777,-0.9526454,-1.7734607,-1.5446364,-3.2370615,-3.4144354,-3.052268,-0.15290739,-2.4905288,-2.715175,-4.2615094,2.3086152,-1.536764,-0.7042235,-2.8427815,-2.3429923,-1.8131213,7.4714994,-2.4725235,-2.77557,-2.7194462,-1.1207691,-0.23401083,-0.8501064,-3.4442372,-1.4372468,-1.2148076,1.3122019,-3.3587325,-5.010034,2.8057663
IMG_9778_JPG.rf.58dc9025e5fa555cd505d654d2989fd2.jpg,RolledOatsInstantOatmeal_1000-1999g_Halal_NonHealthy,-1.824523,-2.6445193,-3.175497,0.9128133,4.097204,-3.6328864,-2.4221487,-3.372818,-0.46872988,-3.6410809,1.1993818,-3.633421,-1.8570373,1.7450427,-2.637646,-1.8881085,-1.2876632,-1.6877522,-3.3733878,-3.882707,-1.379014,-3.140938,-0.8631357,1.0688936,-1.8411616,-3.3084323,1.8885375,-0.28701895,-1.9909011,-4.8104053,-3.6105716,-3.4889367,-4.0909076,5.408134,-3.0410438,-4.0801573,-4.5239573,-1.9621336,-0.25762987,-3.2084844,-3.8312268,-2.019474,-0.73150694,3.563011,0.059420228,-0.7222538,-4.3141375,-0.43646717,1.6390958,0.22349554,-0.7703222,1.7388427,-1.5600168,3.5844846,-2.2817183,-3.1749623,2.2310581
IMG_6462_jpeg.rf.f06f9e6df83c16765df95a973541a6b4.jpg,HoneyOtherSpreads_300-399g_NonHalal_NonHealthy,-2.1383693,0.66931826,-2.3106503,1.1309721,-0.8063399,-3.2634647,-1.3145068,-3.6947393,-1.0311279,-3.6976466,2.05566,-3.4392345,-3.3756256,-1.4558096,-3.4855278,8.639046,-3.1774516,-2.0551198,-2.4393678,-2.8085153,-3.798458,0.13408715,1.0827336,-2.6145127,0.24467552,-4.6907573,-0.08341275,0.446796,0.22786844,-1.5687604,-1.248917,-0.8207998,-0.66857094,-1.5490364,-0.6924534,-2.8044221,-2.62083,1.4496381,-2.2236657,0.1997785,-3.0012288,-1.0946765,0.45687568,-1.2727772,-0.11776273,6.2885647,-1.7337391,-0.89772344,-0.9030383,0.2894626,-0.6027462,-1.9278269,-3.0791278,-2.1324112,2.4909575,-4.98426,1.1177284
2023_10_25_11_18_47_935674.jpg,AdultMilk_1000-1999g_Halal_NonHealthy,9.797117,-1.2476057,1.4092158,-1.700192,-1.683644,-3.8541307,-3.3392186,-2.4812639,-2.1477234,-1.2740532,-0.9504629,-2.8708856,-1.7521313,-2.0426064,-4.3617063,-0.8218931,-2.4487488,-2.056668,-2.1626036,-0.3022529,-5.660675,-5.7079573,-2.9587069,-0.3333261,3.317501,-4.138789,-0.8335697,0.5031717,0.1759663,-0.68854177,-2.6482208,-3.3632982,-3.1336906,-2.4029155,-4.338505,-3.5991921,-4.6489496,1.6494789,-0.7237755,-2.191894,-3.2023456,-2.086481,-1.1334702,6.6092834,-0.5271642,-1.7684772,-2.8867686,-0.21513164,-4.8232975,-1.1149955,-2.060224,-0.67829686,-3.6604068,3.057552,-2.9958935,-5.9344077,3.1428623
IMG_6953_jpeg.rf.5108f2b57248a9cc78ce64a2fc98b0a8.jpg,Flour_1000-1999g_NonHalal_NonHealthy,-0.1875341,-2.1960216,-1.1553817,-0.0044293404,1.078346,-1.958021,-1.2918639,-2.563771,-0.43037423,-3.1865673,-0.35782728,-2.573551,-1.7357411,5.5972347,-2.6878242,-1.7850133,-0.80319256,-1.6760688,-2.2505221,-0.84803855,-2.8614407,-2.702433,-0.7601795,-1.0955609,0.5935623,-4.0601172,-0.6114199,-0.19411135,-1.7243904,-0.68417984,-3.1736708,-2.6953325,-3.0931075,-0.18829355,-2.6591601,-2.8336394,-1.3185704,1.7563074,0.9248496,-0.76470125,-2.3111832,-2.6373928,-0.23867807,5.921745,-1.2140052,-1.115032,-1.0907599,-1.154873,-0.17926678,-1.5599263,-2.4862788,-1.8434008,-1.7389004,-1.0352648,0.055925526,-3.8014455,1.1441065
IMG_0729_jpeg.rf.15d6522b104cb353f8d7be5f72e34df0.jpg,OtherNoodles_600-699g_Halal_NonHealthy,0.3862924,-1.8286619,0.061222672,-0.20060217,3.162612,-3.048202,-1.7472951,-3.5548322,-2.712752,-2.8357477,0.5250343,-2.354579,-3.0846791,-1.3476146,-3.617702,-2.0888271,1.2952069,-1.8557786,-2.3409166,-1.157794,-1.2702736,-2.6825876,-0.24691541,-1.6201952,-1.1042826,-3.7113402,5.735837,-0.1591717,0.81478256,-2.8845487,-2.188674,-0.56351835,-2.6046305,-3.1486595,-3.2539551,-0.75687915,-4.613096,-2.1593864,-2.0184455,-0.58540255,-2.619657,-0.6561096,2.0642672,-1.6290276,0.5300763,-1.3210609,-4.0450125,1.395672,-3.2209492,3.2115765,-1.2370852,-0.30207777,-3.23209,0.60272384,-0.88315254,-4.865846,1.6593525
2023_8_11_12_14_33_913383_png.rf.5a29428a27b12b11c09d02f2c391f9b2.jpg,FlavoredMilk_1000-1999g_Halal_Healthy,-0.45389855,0.10579914,0.58694917,-1.6735504,-1.3550897,-2.9569545,-1.6122051,-3.068441,-2.7065396,-2.6667042,0.8428663,-3.037244,7.2326527,-1.394188,-3.406722,-0.13884476,-1.3356504,-1.4987178,-3.841783,-1.6739894,-0.11854546,-3.6961226,-1.1161152,-0.2341816,-1.4762344,-2.1378543,-2.0348885,0.9625514,-3.6681142,-2.3666544,-3.1530776,-2.6546626,-1.9618056,-0.48556924,-3.5453155,-3.1416607,-3.0709462,-1.4933132,-0.7781597,-0.9476718,-2.5137255,-0.29984865,-0.0061134696,3.9825711,-0.831697,-3.0517545,-2.9758568,-0.16513443,-0.72883266,-3.5164535,-0.5433397,-1.2649678,-3.3586447,2.5212665,-3.7176135,0.9638721,-5.346466
2023_8_11_12_11_4_819915_png.rf.9167759b9d18ca22f7217c6f4555ff7a.jpg,TeaPowderLeaves_1-99g_NonHalal_NonHealthy,-0.3013761,-0.91995114,-2.248041,-2.5555413,0.6031552,-3.3953357,-4.2918563,-1.9375237,-2.829844,-3.9325242,-0.5537581,-1.1764375,-0.13030231,-1.171231,-0.99413913,-0.40023053,-2.5036242,-0.8160646,-2.3205652,-2.0584478,-5.6102257,-3.690572,-1.5788182,-0.52427185,-1.1220341,-3.255145,-2.005416,-0.76710504,-0.6544858,-1.2614415,-2.3696098,-1.2959195,-0.5675487,-2.8603835,-1.1285858,-4.618393,-1.8540603,-0.4073527,-0.037689894,8.040843,-4.3123426,5.850507,-0.64029276,-0.6413356,-1.4591696,-1.150996,-3.4690952,-2.503711,-0.05287248,-1.5932844,-0.78273207,-3.746401,-2.213926,-2.705085,2.112589,-5.038009,1.5493218
IMG_2310_JPG.rf.af54581019c2fe54c4fd5dd1102b4a76.jpg,BeehoonVermicelliMeesua_300-399g_Halal_NonHealthy,-1.3773996,-0.5151029,0.62851167,8.636469,-1.1984382,-3.9611473,-2.1097214,-4.134059,-0.6462968,0.28960794,-0.10079867,-3.6793227,-2.1488447,-4.059183,-2.6993384,1.254993,-0.768579,-2.3887124,-2.298024,-2.2832167,-2.5211806,-1.3745902,2.844812,-0.052071482,-3.4143872,-3.2097535,-1.4509006,0.36954337,-0.0047130585,-3.869602,-3.1239557,-3.474453,-1.6714189,-1.6582165,-2.5532856,-0.7210698,-2.0679786,-2.3600326,-2.1535225,-1.1509898,-2.417592,-0.45727065,1.275172,-3.0790033,1.1655535,7.426807,-5.3165884,-0.117345214,-2.1668873,-1.2004938,-1.7068584,-1.0795487,-4.698043,3.6161711,-3.008557,-3.219636,2.1975195
20231215_output_frame_0068.png,BiscuitsCrackersCookies_1-99g_Halal_NonHealthy,-2.3836966,-2.9235287,-2.6536827,-3.072567,6.418625,1.9709735,-4.2574368,-2.0938692,-2.9612389,-0.38872322,-2.209007,1.2661449,-2.8699365,-2.1648736,-2.0978706,-2.7686505,-1.719666,-2.3334987,-1.4356169,-4.412077,-6.0610604,-3.2965336,-0.44442356,-0.014325172,-2.6499796,-3.4836144,1.4638463,-2.0985782,1.0354578,-3.0510018,0.44973978,-0.7246608,-0.31825143,-2.8074021,-1.3574741,-2.8989515,-4.198807,-1.9929626,-1.1279283,0.57100016,-0.65996313,7.236018,1.54108,-1.57634,-3.0234013,-2.871323,-4.2103415,2.463047,0.14109738,-1.4756854,-0.6572375,-4.9107237,-2.745416,-0.09696985,-2.4841697,-6.052033,3.9523382
2023_8_11_11_58_23_422340_png.rf.7cb6b8c59f31ad3357ff211f7960c22d.jpg,RolledOatsInstantOatmeal_500-599g_Halal_Healthy,-1.2224363,0.92413914,-1.7392986,0.83367836,-1.4464126,-1.9646804,0.2666231,-2.9978957,1.5824311,-3.3310606,0.060263038,-2.8959231,0.78510755,-0.59255344,-3.248476,-2.1891887,-3.3067455,-1.577355,-2.4488337,-2.2845538,-2.0869968,-2.3637123,-1.7521732,0.49938333,-2.9349592,-2.333314,-1.3262016,0.5252404,-0.46184844,-3.8575625,-2.8929105,-3.1959412,-1.6834414,7.246092,-1.5178941,-4.8998146,-2.8206124,-1.0070405,-1.0340283,-2.507536,-3.0040774,-2.5406892,-0.6758914,0.65518737,-1.9218771,0.29018006,-3.8091502,1.5989573,7.15493,-0.64731336,-1.2193292,-0.78802115,-2.8044515,1.6295364,-2.7515442,2.9676843,-2.5583663
2023_10_25_12_17_8_737168.jpg,BabyMilkPowder_500-599g_NonHalal_NonHealthy,1.4235625,6.8998094,-1.3984128,-0.825147,-0.8761125,-2.9998896,-1.5376272,-2.6434605,-2.734424,-2.8405318,-3.0802574,-3.2884593,-1.7223412,-0.8385837,-3.7060266,-1.3227663,-0.89678603,0.70823425,-2.5007281,3.0913622,-0.9899024,-2.256609,-0.83125067,-1.725426,-1.5447583,-2.6931024,0.47083277,-0.675043,-0.043045223,-2.6653814,-2.726839,-4.342893,-3.2873604,-1.858817,-1.1000205,-1.1262282,-2.8840382,-0.98159117,-0.8991037,-1.6557367,-1.603445,-1.7273973,-1.9043648,-2.0687861,-2.1055348,-1.5719833,-1.9502078,-0.5430529,5.3571744,0.83585125,-3.0181007,1.441186,0.3717052,-1.3178592,2.2263346,-2.7475533,1.2465242
IMG_2212_JPG.rf.01c658419d19f33b211c826fc28b11ac.jpg,BeehoonVermicelliMeesua_100-199g_NonHalal_NonHealthy,-1.8324984,-2.1851926,0.2455226,5.347139,2.3714042,-2.8046036,-3.2951164,-3.8539262,-1.3140376,-1.6867286,-0.36887848,-2.44605,-4.153412,-2.3975127,-2.6905875,-0.43884575,-1.1061808,0.3605257,-1.8840277,-1.4061236,-4.4322166,-3.672864,0.62721395,-2.3871102,-0.29656684,-2.152829,-1.3227038,-0.21183997,0.4789402,-1.1654012,-3.863526,-0.7393739,-3.401463,-3.897023,-4.7405424,0.7381144,-2.0776832,-1.1950575,2.0354602,-1.1579956,-1.3472909,1.287801,6.5937614,-1.5005924,0.83616996,0.075671434,-4.884751,-0.17517757,-2.273625,-1.5413221,-4.932668,-2.8596404,-3.7419686,-2.373723,0.27063295,-4.631228,2.0004416
IMG_5333_jpeg.rf.bde7c9dba4205d61247036b7330ebd6c.jpg,BabyMilkPowder_400-499g_Halal_Healthy,-0.37907785,7.863257,-2.9609108,-0.024368137,-1.4261234,-2.19955,-0.2682855,-1.5772891,1.9551907,-0.98331594,-2.8498828,-4.2144356,-2.1041758,-1.3821565,-3.4704537,-2.4622364,-1.9931176,-1.2494798,-4.040649,1.1232576,-1.1096433,-2.916657,-1.1238354,-2.9180858,-0.32321092,-3.8957117,-1.0549893,0.040663384,0.90947473,-2.3896296,-3.8918939,-5.863283,-2.2938402,-1.0414989,-4.9183702,-2.6112466,-1.6769998,-3.6356921,-3.1474118,-3.9284976,-4.2542896,-4.0133395,-2.8393018,-2.538783,-1.9448414,-0.18010487,-3.9562006,7.249599,0.7651923,-0.6633867,-1.7359743,-0.5310037,-4.2107143,3.8638246,-2.9916682,1.6084398,-3.946972
IMG_20230428_123411_jpg.rf.3c6274b418b0ecf1d5f223ea6959fd7d.jpg,Sugar_400-499g_Halal_NonHealthy,-0.06714763,-0.95034045,2.6353045,0.41936415,1.2271249,-3.1805437,-3.238512,-3.959066,-1.5937964,-2.6468027,-1.5347033,-2.6682854,-2.5931587,-0.19351438,-2.3003464,-1.7544917,-0.91875935,-0.09109104,0.36347055,-0.035705213,-3.0112734,-2.1589093,0.42825955,-1.4130989,-1.9985509,-3.086112,3.8374357,-1.2615092,-2.9669251,-1.4498067,-3.375698,-0.60753983,-2.4617498,-2.1906195,0.116331205,-1.0169159,-3.8398366,2.5447812,-0.57534605,-2.6167006,-2.5472841,0.0129903555,2.563675,-1.1444938,0.52103823,-1.2331226,-2.1982903,4.500234,-0.8139377,-1.6903656,-0.25620925,-0.51664037,-3.9014845,0.085147195,0.0703759,-5.661245,3.477148
IMG_3440_jpeg.rf.22b32dec4f35030b4d9c9f328a000a31.jpg,Nuts_300-399g_Halal_NonHealthy,-1.9996892,-2.0862963,-1.6392989,3.066349,-0.4873109,-1.6817462,-2.8843777,-4.683234,0.009113252,-2.4468586,-1.8677683,-4.0626497,-2.4864256,-0.5123435,-4.7061033,-1.5659602,-0.9754596,-1.1549993,-0.43776208,-2.3051207,-2.56454,-2.2351837,6.6757336,-0.85467744,-3.1318598,-3.1499188,-1.8711927,1.1849191,-0.7037724,-1.8212049,-3.7045512,-1.3756644,-1.7720071,-0.19563127,-2.916781,-0.9580685,-2.168578,-1.9191285,-0.50936216,-2.6154394,-3.5921648,0.60565114,0.7007423,-1.1063061,-0.60724396,4.347006,-4.0775204,-1.268638,-1.2328432,-2.0645707,-2.5265079,-1.1099911,-2.564097,1.2491359,-1.8037513,-2.1141696,1.3322186
IMG_6583_jpeg.rf.bc3f9417d5a8998738c5139ae446e15e.jpg,Coffee_400-499g_Halal_NonHealthy,-2.0562565,1.275995,-2.7388287,-0.1950588,1.712282,-4.365698,-1.6745398,-2.2085292,-2.3404522,-1.8724656,5.3643804,-3.1034346,-1.1182775,-1.5761738,-3.0071197,1.2389553,-1.7427729,-0.6002048,-2.3117383,-2.590375,-1.7805376,-3.129455,-2.616041,-0.7413024,-3.116975,-2.9624763,-1.6547377,0.9470387,-1.1907029,-1.7789037,-3.0926728,-1.7162681,-2.5487163,-2.791522,-2.3009512,-2.7618475,-2.505644,0.37160796,0.056797862,1.1694298,-3.2501125,-0.07209554,2.748919,-1.2035434,-0.7743499,-1.0214087,-3.1533728,2.1925893,-0.21543545,-0.38187832,-1.9447169,0.40147805,-3.4035566,1.9801341,-1.4831496,-3.3639233,0.04717386
IMG_5399_jpeg.rf.3d64b0e66b7eb912be1886f203deb6f0.jpg,FlavoredMilk_100-199g_Halal_Healthy,-1.5544142,-1.8060803,1.3244954,1.4487607,-1.6797334,-5.0044174,-1.7418892,-3.3219836,-1.6719303,-1.920985,1.6428204,-1.8112826,8.932533,-1.8365474,-3.0014606,-1.8115629,-1.5907472,-1.7454383,-2.6963806,-2.7328844,2.1970587,-2.1964965,-2.585106,-1.1645175,-3.112009,-2.2534761,1.183424,-0.42231196,-0.3196824,-2.727801,-2.6372893,-3.082661,-2.3994823,-1.3484745,-2.0212622,-1.6223438,-2.9862652,-1.7080486,-0.48803222,-2.811247,-1.9547876,-2.6368518,6.416972,-0.0001052618,0.8537364,-2.425215,-2.8902988,1.5676627,-0.6945696,-1.4511011,-0.40549207,-2.1822066,-3.2130885,2.2046351,-3.5302057,-0.54284143,-5.2326317
2023_10_25_11_54_55_663166.jpg,MaternalMilkPowder_600-699g_NonHalal_NonHealthy,0.90415245,4.732517,-0.5177284,-0.3535584,-0.4128819,-1.7132175,-1.9403262,-2.6855383,-0.5223522,-0.648237,-0.86148274,-3.2470155,-1.8783079,-2.0831547,-2.713777,-1.4687259,-1.6228001,-1.5107011,-2.7530284,6.6529665,-2.3822982,-3.7343311,-2.24573,-1.846702,-1.3104614,-3.0803993,-0.97462916,-1.1970041,0.8944789,-1.9895084,-2.0539443,-3.233665,-1.2948067,-1.5862496,-2.9755607,-2.1470854,-2.3143487,-2.288498,0.1880858,-2.4052162,-2.5911894,-2.3199615,-2.1583934,-2.4912584,-0.08985981,-0.5462897,-3.0519862,2.416422,-1.5806835,3.4532466,-2.663296,0.3810939,-2.01157,0.78194726,0.28559747,-0.036685716,0.6434387
IMG_6582_jpeg.rf.9c5ccc24d80802bccded06210d35b3b6.jpg,Coffee_400-499g_Halal_NonHealthy,-2.3845863,-2.0856981,-0.86436445,-0.09452279,4.318969,-3.8822215,-1.758007,-2.940588,-2.275294,-1.2968776,9.195599,-3.762792,-4.006257,-3.6967287,-5.3229103,1.3675292,-1.7633982,0.03612283,-0.7469135,-0.8025006,-2.9225333,-4.271711,-2.3473756,-4.2005568,-3.7452521,-3.0908074,-1.3878269,-0.01975894,-1.4307721,-2.0697343,-4.2035007,-0.25108802,-0.4736791,-2.5365117,-5.441512,-3.4949903,-5.9953556,-0.35051867,-0.7258401,-1.8890381,-4.671317,0.13628793,3.1940522,-4.2943487,-0.2850979,2.5124657,-5.4487896,9.494317,-3.8083823,-1.3281353,-1.2411404,-1.8324606,-6.514926,2.3530974,-4.8660836,-3.4719687,1.452178
IMG_2288_JPG.rf.2673376304009b83190a7e8872f3e52d.jpg,BeehoonVermicelliMeesua_300-399g_Halal_NonHealthy,-0.43333918,0.29926783,0.00071854144,7.2004385,-1.4043844,-3.3816237,-3.456664,-3.542505,0.16729885,-2.0340986,-1.2136499,-4.194629,-1.7535391,-0.046319366,-2.0940945,-2.314116,-1.4651222,-2.0022562,-3.3413968,0.3711732,-1.8756421,-3.29417,1.8394668,-2.4364216,-1.9839,-2.8122134,1.153772,0.9059862,-0.73800004,-2.592691,-3.5532582,-1.9333541,-3.1887116,-1.4078774,-2.123376,-2.0486095,-2.599347,-2.8955452,-0.68893576,-1.0756986,-2.8255024,-1.0175726,-0.31001878,-0.2812631,-0.4064529,4.9687967,-3.3110132,-1.1989566,-1.633643,-1.404669,-1.3414963,-1.0980496,-2.7643712,2.511636,-2.0486226,-4.0353303,2.2987685
output_frame_0645.png,Kaya_400-499g_Halal_NonHealthy,0.8266176,-0.90393955,3.4124644,-2.7077522,-2.6998715,-3.1992397,-1.4844134,-4.045624,-1.7868066,-3.2833655,-2.3144958,-5.5804863,-4.4476023,-3.4847927,-3.7458732,-2.7831335,-2.2693014,-3.143297,7.891674,-2.474115,-3.9612699,-5.494905,-0.17741252,-0.74973136,-2.269505,-3.0804696,-3.0652704,-2.360578,-0.4863404,-0.27779448,-3.2520187,-0.16974667,2.2034426,-0.6273711,0.8142828,-1.9556148,-4.5207324,-2.581132,-1.0539894,-2.3766482,-4.438983,-1.7592306,-0.3639753,-4.9220495,0.6231035,-2.2053015,-4.186253,6.5217257,-2.661849,-1.4426398,-3.4162383,-1.6849847,-2.519429,4.280402,-4.1586633,-3.6955633,3.0574298
IMG_9811_JPG.rf.d5a2b2a115eaa95f5603306aea3a0956.jpg,OtherNoodles_500-599g_NonHalal_NonHealthy,0.19066471,0.273516,-2.0700572,0.6997235,0.61214286,-2.358097,-2.1737857,-3.6542373,-1.599086,-3.4582732,-1.5446863,-4.9835505,-1.9826887,-2.0374613,-1.7973343,-1.4772183,-0.017398596,-1.2025508,-3.1537867,0.7926636,-2.6680467,-3.4360564,-2.3140314,-2.1909597,-1.8732836,-2.9098225,6.547513,0.5699491,-2.514912,-3.7389822,-3.5383768,-2.572958,-4.637297,-2.010428,-1.5963392,-0.56683904,-2.9514077,-1.9420815,-0.12997918,-1.5131869,-2.1454797,-0.30988908,0.7903981,-1.0706358,-1.4897171,-2.5092049,-3.906425,-0.6224913,5.6939435,1.0032486,-3.350267,-1.0184046,-1.7819809,-1.8368037,2.8465116,-4.080038,2.4341655
IMG_9868_JPG.rf.b95c1587a45ff652e0808f53475ecdab.jpg,OtherNoodles_300-399g_NonHalal_NonHealthy,-2.5470374,-0.6322075,-2.050981,2.9466302,0.72022545,-3.616139,-3.4053826,-3.5657866,-1.7454741,-2.4832973,0.5022348,-4.8208966,-0.9297489,0.30619875,-2.584783,-1.3169383,-2.2547247,-0.81477916,-4.1752667,-1.3007157,-0.809535,-2.7620656,1.1721878,-0.88462204,-0.94668454,-3.9018044,6.4577236,2.320437,-0.5429536,-2.6842203,-2.7857351,-1.6128063,-2.089785,0.15646705,-3.6076021,-1.8290427,-4.4590526,-1.67765,-1.9594512,-2.182373,-2.8151176,-2.1306555,-0.19966796,-0.26922774,-0.05842241,4.7738805,-3.3839722,-0.83545953,0.42063618,-1.1291903,1.28788,-1.0125101,-2.1037796,-0.70001864,1.5684415,-3.3937345,1.2911054
output_frame_0259.png,RiceBrownOthers_400-499g_Halal_NonHealthy,-1.2071024,-1.0041485,2.403147,-1.106601,-1.8325417,-3.2474203,-1.52021,-4.3454328,-0.96421444,-3.7371018,-0.21926624,-4.3901167,-4.37329,-2.4649148,-2.5879414,-0.58909667,-3.4916368,-1.3971329,2.9053295,-3.7905755,-5.120866,-5.047819,0.9105576,-1.9475706,-2.2508364,-3.4330535,-3.2791877,-0.9426696,-0.9947684,-1.2314528,-3.5671039,-1.0209846,7.710026,-3.009181,-3.2403445,-3.5772934,-2.1424356,-2.6232548,-0.7185155,-2.009353,-5.170094,-2.5760145,-0.92268324,-3.7799459,-0.8123832,0.539523,-4.925112,7.991526,-4.8725443,-0.9454907,-1.7384362,-4.7926793,-3.378906,3.2002897,-3.387862,-4.6598916,2.5703194
IMG_5385_jpeg.rf.e49237d55fe0b3abaadeae2e25fc5e7e.jpg,MiloPowder_400-499g_NonHalal_Healthy,-1.2355961,0.2941524,-1.400434,1.2335899,0.2318162,-1.8589475,-1.7073863,-4.3646135,-2.6208234,-2.8779936,0.33404213,-3.5586739,-0.182693,-1.7521663,-3.3536298,-3.3351374,-1.2064928,-0.89373094,-1.535484,-0.95824265,6.993581,-2.5871458,0.23642921,-0.046892688,-3.3560033,-1.0111814,-1.6055685,0.018284053,-0.004071474,-1.760336,-2.7373722,-2.9113026,-3.5421433,1.462681,-2.354453,-1.3892128,-3.1284723,0.04211302,-0.50844073,-1.6741118,-2.3086565,-1.587856,-0.81998265,-1.6220996,-0.2651412,0.799178,-3.2621684,5.898865,-0.3928082,-3.1902938,-2.2593672,2.216772,-2.7371783,-2.8690145,3.0181062,0.456804,-3.451775
